PPREG4_PPEDUCAT,0
Midwest: Bachelor's degree or higher,0.165385900434
Midwest: High school,0.124946282768
Midwest: Less than high school,0.143112701252
Midwest: Some college,0.2098065039
Northeast: Bachelor's degree or higher,0.22280086041
Northeast: High school,0.132465935867
Northeast: Less than high school,0.0
Northeast: Some college,0.160415542364
South: Bachelor's degree or higher,0.199957710741
South: High school,0.114348970799
South: Less than high school,0.122553017945
South: Some college,0.117114719191
West: Bachelor's degree or higher,0.239597187916
West: High school,0.127144607843
West: Less than high school,0.101070950469
West: Some college,0.0979876722263
